Image_Name,Type,Width,Height,Aspect_Ratio
6-34.png,handwritten,1488,122,12.2
6-35.png,handwritten,1362,114,11.95
6-36.png,handwritten,1452,111,13.08
6-37.png,handwritten,1414,122,11.59
6-38.png,handwritten,1439,120,11.99
6-39.png,handwritten,1327,99,13.4
6-4.png,handwritten,939,89,10.55
6-40.png,handwritten,1384,106,13.06
6-41.png,handwritten,1499,124,12.09
6-42.png,handwritten,1467,105,13.97
6-43.png,handwritten,1356,119,11.39
6-44.png,handwritten,1337,109,12.27
6-45.png,handwritten,1400,111,12.61
6-46.png,handwritten,888,101,8.79
6-47.png,handwritten,1380,110,12.55
6-48.png,handwritten,1276,122,10.46
6-49.png,handwritten,1327,111,11.95
6-5.png,handwritten,909,113,8.04
6-50.png,handwritten,1377,122,11.29
6-51.png,handwritten,1350,92,14.67
6-52.png,handwritten,1315,118,11.14
6-53.png,handwritten,1335,102,13.09
6-54.png,handwritten,1252,111,11.28
6-55.png,handwritten,871,108,8.06
6-56.png,handwritten,1341,103,13.02
6-57.png,handwritten,1374,114,12.05
6-58.png,handwritten,1271,112,11.35
6-59.png,handwritten,1453,122,11.91
6-6.png,handwritten,1010,99,10.2
6-60.png,handwritten,1286,103,12.49
6-61.png,handwritten,1307,122,10.71
6-62.png,handwritten,1424,120,11.87
6-63.png,handwritten,1375,113,12.17
6-64.png,handwritten,1315,122,10.78
6-65.png,handwritten,1289,122,10.57
6-66.png,handwritten,1486,147,10.11
6-67.png,handwritten,1411,102,13.83
6-68.png,handwritten,1381,107,12.91
6-69.png,handwritten,1448,108,13.41
6-7.png,handwritten,999,114,8.76
6-70.png,handwritten,700,100,7.0
6-71.png,handwritten,1382,118,11.71
6-72.png,handwritten,478,97,4.93
6-73.png,handwritten,1023,109,9.39
6-74.png,handwritten,1451,114,12.73
6-75.png,handwritten,1442,104,13.87
6-76.png,handwritten,1463,106,13.8
6-77.png,handwritten,1391,128,10.87
6-78.png,handwritten,1321,121,10.92
6-79.png,handwritten,1450,131,11.07
6-8.png,handwritten,680,110,6.18
6-80.png,handwritten,1442,127,11.35
6-81.png,handwritten,1335,123,10.85
6-82.png,handwritten,1399,123,11.37
6-83.png,handwritten,1332,109,12.22
6-84.png,handwritten,1348,93,14.49
6-85.png,handwritten,1197,96,12.47
6-86.png,handwritten,1385,117,11.84
6-87.png,handwritten,1345,116,11.59
6-88.png,handwritten,1376,136,10.12
6-89.png,handwritten,776,136,5.71
6-9.png,handwritten,1428,153,9.33
6-90.png,handwritten,911,127,7.17
6-91.png,handwritten,1338,121,11.06
6-92.png,handwritten,1397,104,13.43
6-93.png,handwritten,1388,113,12.28
6-94.png,handwritten,1244,122,10.2
6-95.png,handwritten,1475,113,13.05
6-96.png,handwritten,1468,140,10.49
6-97.png,handwritten,1403,113,12.42
6-98.png,handwritten,1380,121,11.4
6-99.png,handwritten,1377,103,13.37
60-1.png,handwritten,915,167,5.48
60-10.png,handwritten,1495,128,11.68
60-11.png,handwritten,1458,134,10.88
60-12.png,handwritten,1458,169,8.63
60-13.png,handwritten,1475,169,8.73
60-14.png,handwritten,1511,169,8.94
60-15.png,handwritten,1511,169,8.94
60-16.png,handwritten,1521,169,9.0
60-17.png,handwritten,1521,169,9.0
60-18.png,handwritten,352,204,1.73
60-19.png,handwritten,1465,205,7.15
60-2.png,handwritten,748,166,4.51
60-20.png,handwritten,1483,204,7.27
60-21.png,handwritten,1515,204,7.43
60-22.png,handwritten,1515,204,7.43
60-23.png,handwritten,1542,136,11.34
60-24.png,handwritten,1581,151,10.47
60-25.png,handwritten,1522,150,10.15
60-26.png,handwritten,1535,150,10.23
60-27.png,handwritten,400,150,2.67
60-28.png,handwritten,1545,157,9.84
60-29.png,handwritten,1571,150,10.47
60-3.png,handwritten,1513,166,9.11
60-30.png,handwritten,1575,150,10.5
60-31.png,handwritten,1492,150,9.95
60-32.png,handwritten,1565,150,10.43
60-33.png,handwritten,1470,150,9.8
60-34.png,handwritten,1058,150,7.05
60-35.png,handwritten,1443,155,9.31
60-36.png,handwritten,1503,159,9.45
60-37.png,handwritten,1503,159,9.45
60-38.png,handwritten,1529,159,9.62
60-39.png,handwritten,1478,160,9.24
60-4.png,handwritten,1516,118,12.85
60-40.png,handwritten,1527,177,8.63
60-41.png,handwritten,1527,177,8.63
60-42.png,handwritten,1416,177,8.0
60-43.png,handwritten,1533,189,8.11
60-44.png,handwritten,1430,198,7.22
60-45.png,handwritten,1467,198,7.41
60-46.png,handwritten,1517,198,7.66
60-47.png,handwritten,1517,198,7.66
60-48.png,handwritten,1563,198,7.89
60-49.png,handwritten,1563,198,7.89
60-5.png,handwritten,1529,129,11.85
60-50.png,handwritten,1498,198,7.57
60-51.png,handwritten,1509,198,7.62
60-52.png,handwritten,1007,198,5.09
60-6.png,handwritten,1557,129,12.07
60-7.png,handwritten,1557,129,12.07
60-8.png,handwritten,766,128,5.98
60-9.png,handwritten,1479,128,11.55
61-1.png,handwritten,1610,109,14.77
61-10.png,handwritten,1516,125,12.13
61-11.png,handwritten,1522,127,11.98
61-12.png,handwritten,1524,128,11.91
61-13.png,handwritten,1523,138,11.04
61-14.png,handwritten,1468,133,11.04
61-15.png,handwritten,1516,121,12.53
61-16.png,handwritten,1553,127,12.23
61-17.png,handwritten,1500,104,14.42
61-18.png,handwritten,986,120,8.22
61-19.png,handwritten,1654,115,14.38
61-2.png,handwritten,1615,107,15.09
61-20.png,handwritten,1654,106,15.6
61-21.png,handwritten,1654,107,15.46
61-22.png,handwritten,1654,87,19.01
61-23.png,handwritten,1691,81,20.88
61-24.png,handwritten,1654,95,17.41
61-25.png,handwritten,1614,97,16.64
61-26.png,handwritten,1528,131,11.66
61-27.png,handwritten,1466,110,13.33
61-28.png,handwritten,1540,111,13.87
61-29.png,handwritten,1463,133,11.0
61-3.png,handwritten,1479,118,12.53
61-30.png,handwritten,1600,89,17.98
61-31.png,handwritten,1576,109,14.46
61-32.png,handwritten,1521,125,12.17
61-33.png,handwritten,1654,122,13.56
61-34.png,handwritten,1654,102,16.22
61-35.png,handwritten,1506,100,15.06
61-36.png,handwritten,1577,113,13.96
61-37.png,handwritten,1363,111,12.28
61-38.png,handwritten,1548,110,14.07
61-39.png,handwritten,1555,130,11.96
61-4.png,handwritten,1580,98,16.12
61-40.png,handwritten,1528,140,10.91
61-41.png,handwritten,1637,102,16.05
61-42.png,handwritten,1619,104,15.57
61-43.png,handwritten,1586,120,13.22
61-44.png,handwritten,1627,107,15.21
61-45.png,handwritten,1614,102,15.82
61-46.png,handwritten,1622,102,15.9
61-47.png,handwritten,1551,110,14.1
61-48.png,handwritten,898,150,5.99
61-49.png,handwritten,1571,107,14.68
61-5.png,handwritten,1584,107,14.8
61-50.png,handwritten,1628,124,13.13
61-51.png,handwritten,1559,121,12.88
61-52.png,handwritten,1509,120,12.57
61-53.png,handwritten,1497,101,14.82
61-54.png,handwritten,1575,121,13.02
61-55.png,handwritten,1578,112,14.09
61-56.png,handwritten,1588,123,12.91
61-57.png,handwritten,1543,152,10.15
61-58.png,handwritten,1503,139,10.81
61-59.png,handwritten,1319,153,8.62
61-6.png,handwritten,1578,131,12.05
61-60.png,handwritten,1580,117,13.5
61-61.png,handwritten,1492,94,15.87
61-62.png,handwritten,1610,108,14.91
61-63.png,handwritten,1517,88,17.24
61-64.png,handwritten,1623,115,14.11
61-65.png,handwritten,1534,108,14.2
61-66.png,handwritten,1578,125,12.62
61-67.png,handwritten,1579,131,12.05
61-68.png,handwritten,1524,107,14.24
61-69.png,handwritten,1654,128,12.92
61-7.png,handwritten,1571,134,11.72
61-70.png,handwritten,1546,138,11.2
61-71.png,handwritten,1612,118,13.66
61-72.png,handwritten,1654,130,12.72
61-73.png,handwritten,1607,105,15.3
61-74.png,handwritten,1609,125,12.87
61-75.png,handwritten,1595,149,10.7
61-76.png,handwritten,1540,123,12.52
61-77.png,handwritten,1568,121,12.96
61-78.png,handwritten,1449,115,12.6
61-79.png,handwritten,1618,129,12.54
61-8.png,handwritten,1654,91,18.18
61-80.png,handwritten,1584,117,13.54
61-81.png,handwritten,1557,123,12.66
61-82.png,handwritten,1584,118,13.42
61-83.png,handwritten,1588,111,14.31
61-84.png,handwritten,1654,110,15.04
61-85.png,handwritten,1654,128,12.92
61-86.png,handwritten,1654,134,12.34
61-87.png,handwritten,1609,129,12.47
61-88.png,handwritten,1606,115,13.97
61-89.png,handwritten,1621,105,15.44
61-9.png,handwritten,1517,104,14.59
61-90.png,handwritten,1654,124,13.34
61-91.png,handwritten,1602,116,13.81
61-92.png,handwritten,1654,119,13.9
61-93.png,handwritten,1557,104,14.97
61-94.png,handwritten,1509,132,11.43
61-95.png,handwritten,1465,133,11.02
61-96.png,handwritten,1506,133,11.32
61-97.png,handwritten,1549,112,13.83
61-98.png,handwritten,1298,145,8.95
62-1.png,handwritten,1273,159,8.01
62-10.png,handwritten,601,123,4.89
62-11.png,handwritten,1258,129,9.75
62-12.png,handwritten,907,128,7.09
62-13.png,handwritten,1329,111,11.97
62-14.png,handwritten,1312,101,12.99
62-15.png,handwritten,1451,111,13.07
62-16.png,handwritten,1410,131,10.76
62-17.png,handwritten,1147,119,9.64
62-18.png,handwritten,1466,120,12.22
62-19.png,handwritten,1362,115,11.84
62-2.png,handwritten,1437,128,11.23
62-20.png,handwritten,1372,106,12.94
62-21.png,handwritten,1503,127,11.83
62-22.png,handwritten,1455,117,12.44
62-23.png,handwritten,1449,115,12.6
62-24.png,handwritten,1471,121,12.16
62-25.png,handwritten,1450,133,10.9
62-26.png,handwritten,1440,128,11.25
62-27.png,handwritten,1441,126,11.44
62-28.png,handwritten,1454,123,11.82
62-29.png,handwritten,1499,115,13.03
62-3.png,handwritten,1476,121,12.2
62-30.png,handwritten,1455,120,12.12
62-31.png,handwritten,1427,131,10.89
62-32.png,handwritten,979,125,7.83
62-33.png,handwritten,895,123,7.28
62-34.png,handwritten,1496,152,9.84
62-35.png,handwritten,1544,146,10.58
62-36.png,handwritten,1523,129,11.81
62-37.png,handwritten,1564,135,11.59
62-38.png,handwritten,1502,137,10.96
62-39.png,handwritten,1540,111,13.87
62-4.png,handwritten,1516,129,11.75
62-40.png,handwritten,1545,116,13.32
62-41.png,handwritten,1078,110,9.8
62-42.png,handwritten,1511,129,11.71
62-43.png,handwritten,1571,127,12.37
62-44.png,handwritten,1545,128,12.07
62-45.png,handwritten,1489,118,12.62
62-46.png,handwritten,1578,119,13.26
62-47.png,handwritten,1497,121,12.37
62-48.png,handwritten,1452,132,11.0
62-49.png,handwritten,1454,124,11.73
62-5.png,handwritten,1504,129,11.66
62-50.png,handwritten,1513,127,11.91
62-51.png,handwritten,751,140,5.36
62-52.png,handwritten,1399,131,10.68
62-53.png,handwritten,1497,125,11.98
62-54.png,handwritten,1538,122,12.61
62-55.png,handwritten,947,98,9.66
62-56.png,handwritten,1409,110,12.81
62-57.png,handwritten,1462,103,14.19
62-58.png,handwritten,1373,123,11.16
62-59.png,handwritten,1462,120,12.18
62-6.png,handwritten,1513,108,14.01
62-60.png,handwritten,1502,115,13.06
62-61.png,handwritten,1544,144,10.72
62-62.png,handwritten,1230,124,9.92
62-63.png,handwritten,1486,128,11.61
62-64.png,handwritten,1469,125,11.75
62-65.png,handwritten,1443,118,12.23
62-66.png,handwritten,1452,130,11.17
62-67.png,handwritten,791,129,6.13
62-7.png,handwritten,1117,195,5.73
62-8.png,handwritten,1319,130,10.15
62-9.png,handwritten,1369,123,11.13
63-1.png,handwritten,1421,103,13.8
63-10.png,handwritten,1456,116,12.55
63-11.png,handwritten,1410,98,14.39
63-12.png,handwritten,526,104,5.06
63-13.png,handwritten,1230,123,10.0
63-14.png,handwritten,1353,96,14.09
63-15.png,handwritten,1437,122,11.78
63-16.png,handwritten,1365,118,11.57
63-17.png,handwritten,1280,106,12.08
63-18.png,handwritten,1483,106,13.99
63-19.png,handwritten,1402,129,10.87
63-2.png,handwritten,1356,103,13.17
63-20.png,handwritten,1356,122,11.11
63-21.png,handwritten,416,113,3.68
63-22.png,handwritten,1408,122,11.54
63-23.png,handwritten,1405,100,14.05
63-24.png,handwritten,1382,108,12.8
63-25.png,handwritten,1395,106,13.16
63-26.png,handwritten,755,110,6.86
63-27.png,handwritten,1116,124,9.0
63-28.png,handwritten,1360,118,11.53
63-29.png,handwritten,1403,113,12.42
63-3.png,handwritten,1372,107,12.82
63-30.png,handwritten,1369,108,12.68
63-31.png,handwritten,1292,112,11.54
63-32.png,handwritten,1239,107,11.58
63-33.png,handwritten,1420,93,15.27
63-34.png,handwritten,834,103,8.1
63-35.png,handwritten,1070,126,8.49
63-36.png,handwritten,1398,110,12.71
63-37.png,handwritten,805,107,7.52
63-38.png,handwritten,1165,102,11.42
63-39.png,handwritten,1416,121,11.7
63-4.png,handwritten,1317,98,13.44
63-40.png,handwritten,1313,97,13.54
63-41.png,handwritten,1408,114,12.35
63-42.png,handwritten,1352,108,12.52
63-43.png,handwritten,1294,131,9.88
63-44.png,handwritten,1215,125,9.72
63-45.png,handwritten,1411,107,13.19
63-46.png,handwritten,1334,124,10.76
63-47.png,handwritten,1396,103,13.55
63-48.png,handwritten,1339,120,11.16
63-49.png,handwritten,1403,104,13.49
63-5.png,handwritten,1063,109,9.75
63-50.png,handwritten,1371,111,12.35
63-51.png,handwritten,1348,104,12.96
63-52.png,handwritten,648,113,5.73
63-53.png,handwritten,1196,130,9.2
63-54.png,handwritten,1368,114,12.0
63-55.png,handwritten,1280,122,10.49
63-56.png,handwritten,1274,138,9.23
63-57.png,handwritten,1365,109,12.52
63-58.png,handwritten,1219,116,10.51
63-59.png,handwritten,1136,90,12.62
63-6.png,handwritten,1424,121,11.77
63-60.png,handwritten,985,101,9.75
63-61.png,handwritten,1249,106,11.78
63-62.png,handwritten,1279,113,11.32
63-63.png,handwritten,1366,135,10.12
63-64.png,handwritten,1426,141,10.11
63-65.png,handwritten,1384,110,12.58
63-66.png,handwritten,1226,119,10.3
63-67.png,handwritten,1311,119,11.02
63-68.png,handwritten,1294,98,13.2
63-69.png,handwritten,1382,110,12.56
63-7.png,handwritten,1369,121,11.31
63-70.png,handwritten,1391,127,10.95
63-71.png,handwritten,1166,121,9.64
63-72.png,handwritten,1401,130,10.78
63-73.png,handwritten,1227,120,10.22
63-74.png,handwritten,1364,131,10.41
63-75.png,handwritten,1225,109,11.24
63-76.png,handwritten,1338,111,12.05
63-77.png,handwritten,1333,123,10.84
63-78.png,handwritten,868,120,7.23
63-79.png,handwritten,1149,109,10.54
63-8.png,handwritten,1431,117,12.23
63-80.png,handwritten,1361,160,8.51
63-81.png,handwritten,1010,122,8.28
63-82.png,handwritten,1273,99,12.86
63-83.png,handwritten,1419,104,13.64
63-84.png,handwritten,1364,108,12.63
63-85.png,handwritten,1375,98,14.03
63-86.png,handwritten,1389,115,12.08
63-87.png,handwritten,1299,94,13.82
63-88.png,handwritten,802,105,7.64
63-89.png,handwritten,679,101,6.72
63-9.png,handwritten,1566,120,13.05
63-90.png,handwritten,1376,111,12.4
63-91.png,handwritten,1461,116,12.59
63-92.png,handwritten,1342,104,12.9
63-93.png,handwritten,1445,108,13.38
63-94.png,handwritten,1439,112,12.85
63-95.png,handwritten,1398,106,13.19
63-96.png,handwritten,1432,159,9.01
64-1.png,handwritten,387,42,9.21
64-10.png,handwritten,370,39,9.49
64-11.png,handwritten,387,39,9.92
64-12.png,handwritten,387,32,12.09
64-13.png,handwritten,371,33,11.24
64-14.png,handwritten,388,36,10.78
64-15.png,handwritten,371,35,10.6
64-16.png,handwritten,376,36,10.44
64-17.png,handwritten,388,32,12.12
64-18.png,handwritten,367,31,11.84
64-19.png,handwritten,388,35,11.09
64-2.png,handwritten,378,30,12.6
64-20.png,handwritten,388,37,10.49
64-21.png,handwritten,388,35,11.09
64-22.png,handwritten,379,29,13.07
64-23.png,handwritten,388,38,10.21
64-24.png,handwritten,363,36,10.08
64-25.png,handwritten,388,36,10.78
64-26.png,handwritten,379,39,9.72
64-27.png,handwritten,388,37,10.49
64-28.png,handwritten,388,39,9.95
64-29.png,handwritten,392,31,12.65
64-3.png,handwritten,387,31,12.48
64-30.png,handwritten,380,36,10.56
64-31.png,handwritten,384,39,9.85
64-32.png,handwritten,383,37,10.35
64-33.png,handwritten,382,38,10.05
64-34.png,handwritten,342,41,8.34
64-35.png,handwritten,370,39,9.49
64-36.png,handwritten,374,39,9.59
64-37.png,handwritten,381,31,12.29
64-38.png,handwritten,383,34,11.26
64-39.png,handwritten,367,36,10.19
64-4.png,handwritten,379,34,11.15
64-40.png,handwritten,328,32,10.25
64-41.png,handwritten,373,30,12.43
64-42.png,handwritten,384,35,10.97
64-43.png,handwritten,367,30,12.23
64-44.png,handwritten,392,34,11.53
64-45.png,handwritten,379,33,11.48
64-46.png,handwritten,391,35,11.17
64-47.png,handwritten,369,33,11.18
64-48.png,handwritten,370,31,11.94
64-49.png,handwritten,383,34,11.26
64-5.png,handwritten,387,33,11.73
64-50.png,handwritten,391,31,12.61
64-51.png,handwritten,370,28,13.21
64-52.png,handwritten,369,31,11.9
64-53.png,handwritten,370,30,12.33
64-54.png,handwritten,364,33,11.03
64-55.png,handwritten,391,37,10.57
64-56.png,handwritten,391,37,10.57
64-57.png,handwritten,376,39,9.64
64-58.png,handwritten,366,34,10.76
64-59.png,handwritten,362,35,10.34
64-6.png,handwritten,387,35,11.06
64-60.png,handwritten,391,28,13.96
64-61.png,handwritten,367,37,9.92
64-62.png,handwritten,378,48,7.88
64-63.png,handwritten,366,39,9.38
64-64.png,handwritten,384,35,10.97
64-65.png,handwritten,386,38,10.16
64-66.png,handwritten,383,37,10.35
64-67.png,handwritten,372,39,9.54
64-68.png,handwritten,376,38,9.89
64-69.png,handwritten,386,39,9.9
64-7.png,handwritten,380,38,10.0
64-70.png,handwritten,379,32,11.84
64-71.png,handwritten,383,37,10.35
64-72.png,handwritten,374,29,12.9
64-73.png,handwritten,382,32,11.94
64-74.png,handwritten,372,30,12.4
64-75.png,handwritten,373,34,10.97
64-76.png,handwritten,251,28,8.96
64-8.png,handwritten,387,38,10.18
64-9.png,handwritten,371,33,11.24
65-1.png,handwritten,1568,183,8.57
65-10.png,handwritten,1538,153,10.05
65-11.png,handwritten,1476,152,9.71
65-12.png,handwritten,1521,152,10.01
65-13.png,handwritten,1464,152,9.63
65-14.png,handwritten,1538,152,10.12
65-15.png,handwritten,1543,185,8.34
65-16.png,handwritten,1490,184,8.1
65-17.png,handwritten,1539,184,8.36
65-18.png,handwritten,1539,184,8.36
65-19.png,handwritten,1440,184,7.83
65-2.png,handwritten,1492,182,8.2
65-20.png,handwritten,1532,184,8.33
65-21.png,handwritten,425,127,3.35
65-22.png,handwritten,1135,147,7.72
65-23.png,handwritten,1452,147,9.88
65-24.png,handwritten,1460,147,9.93
65-25.png,handwritten,1503,149,10.09
65-26.png,handwritten,1426,148,9.64
65-27.png,handwritten,1392,148,9.41
65-28.png,handwritten,1437,148,9.71
65-29.png,handwritten,1448,148,9.78
65-3.png,handwritten,1542,182,8.47
65-30.png,handwritten,1348,148,9.11
65-31.png,handwritten,1448,148,9.78
65-32.png,handwritten,1448,148,9.78
65-33.png,handwritten,1362,148,9.2
65-34.png,handwritten,1365,148,9.22
65-35.png,handwritten,1446,155,9.33
65-36.png,handwritten,1446,155,9.33
65-37.png,handwritten,1446,155,9.33
65-38.png,handwritten,1446,155,9.33
65-39.png,handwritten,1390,154,9.03
65-4.png,handwritten,1522,122,12.48
65-40.png,handwritten,1442,154,9.36
65-41.png,handwritten,1442,154,9.36
65-42.png,handwritten,1483,185,8.02
65-43.png,handwritten,1441,163,8.84
65-44.png,handwritten,1420,182,7.8
65-45.png,handwritten,1455,182,7.99
65-46.png,handwritten,1518,182,8.34
65-47.png,handwritten,1468,182,8.07
65-48.png,handwritten,1499,182,8.24
65-49.png,handwritten,1424,182,7.82
65-5.png,handwritten,1522,122,12.48
65-50.png,handwritten,1412,142,9.94
65-51.png,handwritten,1489,165,9.02
65-6.png,handwritten,1522,143,10.64
65-7.png,handwritten,1522,143,10.64
65-8.png,handwritten,1464,142,10.31
65-9.png,handwritten,1376,142,9.69
66-1.png,handwritten,1350,126,10.71
66-10.png,handwritten,1350,90,15.0
66-100.png,handwritten,1408,152,9.26
66-101.png,handwritten,208,114,1.82
66-11.png,handwritten,1350,119,11.34
66-12.png,handwritten,1350,119,11.34
66-13.png,handwritten,1302,118,11.03
66-14.png,handwritten,1375,129,10.66
66-15.png,handwritten,1320,128,10.31
66-16.png,handwritten,1369,128,10.7
66-17.png,handwritten,1300,128,10.16
66-18.png,handwritten,1363,139,9.81
66-19.png,handwritten,1434,138,10.39
66-2.png,handwritten,1270,126,10.08
66-20.png,handwritten,1434,138,10.39
66-21.png,handwritten,1422,170,8.36
66-22.png,handwritten,1328,170,7.81
66-23.png,handwritten,1333,170,7.84
66-24.png,handwritten,1332,132,10.09
66-25.png,handwritten,1353,141,9.6
66-26.png,handwritten,1352,106,12.75
66-27.png,handwritten,1423,135,10.54
66-28.png,handwritten,928,134,6.93
66-29.png,handwritten,1237,134,9.23
66-3.png,handwritten,1429,149,9.59
66-30.png,handwritten,1299,143,9.08
66-31.png,handwritten,1375,143,9.62
66-32.png,handwritten,1419,143,9.92
66-33.png,handwritten,1419,143,9.92
66-34.png,handwritten,1419,149,9.52
66-35.png,handwritten,1380,148,9.32
66-36.png,handwritten,1242,148,8.39
66-37.png,handwritten,978,148,6.61
66-38.png,handwritten,1297,148,8.76
66-39.png,handwritten,1431,148,9.67
66-4.png,handwritten,426,130,3.28
66-40.png,handwritten,1431,167,8.57
66-41.png,handwritten,1360,166,8.19
66-42.png,handwritten,1314,166,7.92
66-43.png,handwritten,1317,166,7.93
66-44.png,handwritten,1363,166,8.21
66-45.png,handwritten,1316,166,7.93
66-46.png,handwritten,976,166,5.88
66-47.png,handwritten,1203,166,7.25
66-48.png,handwritten,1379,166,8.31
66-49.png,handwritten,1379,166,8.31
66-5.png,handwritten,1355,143,9.48
66-50.png,handwritten,988,166,5.95
66-51.png,handwritten,1341,166,8.08
66-52.png,handwritten,1439,166,8.67
66-53.png,handwritten,1390,166,8.37
66-54.png,handwritten,1445,166,8.7
66-55.png,handwritten,1322,166,7.96
66-56.png,handwritten,1367,166,8.23
66-57.png,handwritten,716,166,4.31
66-58.png,handwritten,1360,166,8.19
66-59.png,handwritten,1365,166,8.22
66-6.png,handwritten,1355,143,9.48
66-60.png,handwritten,1340,166,8.07
66-61.png,handwritten,1417,173,8.19
66-62.png,handwritten,1304,172,7.58
66-63.png,handwritten,1270,172,7.38
66-64.png,handwritten,1433,172,8.33
66-65.png,handwritten,1414,180,7.86
66-66.png,handwritten,660,180,3.67
66-67.png,handwritten,1336,120,11.13
66-68.png,handwritten,1375,143,9.62
66-69.png,handwritten,1310,144,9.1
66-7.png,handwritten,1377,145,9.5
66-70.png,handwritten,1383,144,9.6
66-71.png,handwritten,1387,149,9.31
66-72.png,handwritten,724,148,4.89
66-73.png,handwritten,1295,148,8.75
66-74.png,handwritten,1407,177,7.95
66-75.png,handwritten,1378,126,10.94
66-76.png,handwritten,1387,153,9.07
66-77.png,handwritten,996,152,6.55
66-78.png,handwritten,1351,159,8.5
66-79.png,handwritten,1450,158,9.18
66-8.png,handwritten,1270,144,8.82
66-80.png,handwritten,1292,158,8.18
66-81.png,handwritten,1296,186,6.97
66-82.png,handwritten,834,186,4.48
66-83.png,handwritten,1429,186,7.68
66-84.png,handwritten,1152,186,6.19
66-85.png,handwritten,1439,186,7.74
66-86.png,handwritten,1449,186,7.79
66-87.png,handwritten,974,186,5.24
66-88.png,handwritten,1385,186,7.45
66-89.png,handwritten,1360,186,7.31
66-9.png,handwritten,1301,144,9.03
66-90.png,handwritten,1467,186,7.89
66-91.png,handwritten,1378,186,7.41
66-92.png,handwritten,1401,186,7.53
66-93.png,handwritten,408,186,2.19
66-94.png,handwritten,1378,186,7.41
66-95.png,handwritten,1428,186,7.68
66-96.png,handwritten,688,186,3.7
66-97.png,handwritten,1385,186,7.45
66-98.png,handwritten,1108,134,8.27
66-99.png,handwritten,1431,153,9.35
67-1.png,handwritten,1442,201,7.17
67-10.png,handwritten,1398,176,7.94
67-11.png,handwritten,1323,170,7.78
67-12.png,handwritten,1398,199,7.03
67-13.png,handwritten,1417,179,7.92
67-14.png,handwritten,1421,194,7.32
67-15.png,handwritten,1377,167,8.25
67-16.png,handwritten,1357,190,7.14
67-17.png,handwritten,1254,186,6.74
67-18.png,handwritten,1398,139,10.06
67-19.png,handwritten,1406,171,8.22
67-2.png,handwritten,1442,172,8.38
67-20.png,handwritten,1241,169,7.34
67-21.png,handwritten,1389,157,8.85
67-22.png,handwritten,1438,173,8.31
67-23.png,handwritten,1432,188,7.62
67-24.png,handwritten,1378,184,7.49
67-25.png,handwritten,1394,169,8.25
67-26.png,handwritten,1353,195,6.94
67-27.png,handwritten,1428,191,7.48
67-28.png,handwritten,1320,165,8.0
67-29.png,handwritten,1365,181,7.54
67-3.png,handwritten,1305,180,7.25
67-30.png,handwritten,1418,151,9.39
67-31.png,handwritten,1440,228,6.32
67-32.png,handwritten,1403,185,7.58
67-33.png,handwritten,1293,199,6.5
67-34.png,handwritten,1401,160,8.76
67-35.png,handwritten,1326,167,7.94
67-36.png,handwritten,1406,224,6.28
67-37.png,handwritten,1496,177,8.45
67-38.png,handwritten,1367,170,8.04
67-39.png,handwritten,1256,208,6.04
67-4.png,handwritten,1355,165,8.21
67-40.png,handwritten,1503,157,9.57
67-41.png,handwritten,1227,184,6.67
67-42.png,handwritten,1335,188,7.1
67-43.png,handwritten,1415,197,7.18
67-44.png,handwritten,1341,194,6.91
67-45.png,handwritten,1419,181,7.84
67-5.png,handwritten,1355,195,6.95
67-6.png,handwritten,1357,146,9.29
67-7.png,handwritten,1355,213,6.36
67-8.png,handwritten,1250,208,6.01
67-9.png,handwritten,1352,153,8.84
68-1.png,handwritten,1601,158,10.13
68-10.png,handwritten,1599,129,12.4
68-100.png,handwritten,1491,112,13.31
68-101.png,handwritten,1507,109,13.83
68-102.png,handwritten,1520,108,14.07
68-103.png,handwritten,1502,111,13.53
68-104.png,handwritten,1501,95,15.8
68-105.png,handwritten,1596,102,15.65
68-106.png,handwritten,1533,107,14.33
68-107.png,handwritten,1546,116,13.33
68-108.png,handwritten,1532,129,11.88
68-109.png,handwritten,1527,103,14.83
68-11.png,handwritten,1531,113,13.55
68-110.png,handwritten,1485,118,12.58
68-111.png,handwritten,1349,109,12.38
68-112.png,handwritten,1404,93,15.1
68-113.png,handwritten,1488,121,12.3
68-12.png,handwritten,1576,99,15.92
68-13.png,handwritten,1611,119,13.54
68-14.png,handwritten,1629,106,15.37
68-15.png,handwritten,1590,123,12.93
68-16.png,handwritten,1634,110,14.85
68-17.png,handwritten,1634,98,16.67
68-18.png,handwritten,1542,119,12.96
68-19.png,handwritten,1617,104,15.55
68-2.png,handwritten,1605,138,11.63
68-20.png,handwritten,1604,97,16.54
68-21.png,handwritten,1498,84,17.83
68-22.png,handwritten,1553,104,14.93
68-23.png,handwritten,1630,133,12.26
68-24.png,handwritten,1622,121,13.4
68-25.png,handwritten,1632,112,14.57
68-26.png,handwritten,1588,108,14.7
68-27.png,handwritten,1547,108,14.32
68-28.png,handwritten,1620,115,14.09
68-29.png,handwritten,1498,98,15.29
68-3.png,handwritten,1556,118,13.19
68-30.png,handwritten,1491,130,11.47
68-31.png,handwritten,1583,105,15.08
68-32.png,handwritten,1575,122,12.91
68-33.png,handwritten,1643,111,14.8
68-34.png,handwritten,1555,114,13.64
68-35.png,handwritten,990,117,8.46
68-36.png,handwritten,1491,110,13.55
68-37.png,handwritten,1530,97,15.77
68-38.png,handwritten,1553,123,12.63
68-39.png,handwritten,1537,117,13.14
